window,model,decision_group,recommendation_rank,timestamp_utc,workload_end_utc,duration_hours,predicted_combined_score,predicted_price_direction_vs_previous_day,predicted_avg_carbon_intensity_g_co2e_per_kwh,predicted_total_emissions_kg_co2e,predicted_price_rank,predicted_carbon_rank,candidate_count,actual_decision_rank,combined_regret,cost_regret_eur_mwh,carbon_regret_g_co2e_per_kwh,cost_savings_vs_run_now_eur_mwh,carbon_savings_vs_run_now_g_co2e_per_kwh,agreement_count,model_count,model_agreement_rate,rank_confidence_component,score_margin_component,confidence_score,confidence_level
test_2026_q2,hist_gradient_boosting,2026-04-21,3,2026-04-21 10:00:00+00:00,2026-04-21 11:00:00+00:00,1,0.13,decrease,7.9,272185.2,3,5,24,1,0.0,0.1,0.12,19.24,0.36,6,6,1.0,0.5,0.08,0.59,medium
test_2026_q2,hist_gradient_boosting,2026-04-21,4,2026-04-21 13:00:00+00:00,2026-04-21 14:00:00+00:00,1,0.2,decrease,8.37,273544.7,4,7,24,3,0.02,0.0,0.66,19.34,-0.19,3,6,0.5,0.25,0.03,0.29,low
test_2026_q2,hist_gradient_boosting,2026-04-21,5,2026-04-21 12:00:00+00:00,2026-04-21 13:00:00+00:00,1,0.22,decrease,8.49,284358.1,1,11,24,6,0.15,0.0,0.75,19.34,-0.28,5,6,0.83,0.0,0.0,0.29,low
test_2026_q2,hist_gradient_boosting,2026-04-22,1,2026-04-22 09:00:00+00:00,2026-04-22 10:00:00+00:00,1,0.13,decrease,7.13,236303.3,5,3,24,3,0.02,17.45,0.23,10.99,0.39,6,6,1.0,1.0,0.03,0.81,high
test_2026_q2,hist_gradient_boosting,2026-04-22,2,2026-04-22 11:00:00+00:00,2026-04-22 12:00:00+00:00,1,0.15,decrease,7.61,237657.6,3,6,24,4,0.04,0.0,0.75,28.44,-0.13,6,6,1.0,0.75,0.06,0.7,medium
test_2026_q2,hist_gradient_boosting,2026-04-22,3,2026-04-22 10:00:00+00:00,2026-04-22 11:00:00+00:00,1,0.2,decrease,7.27,238309.8,6,5,24,2,0.0,13.76,0.41,14.68,0.21,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-04-22,4,2026-04-22 08:00:00+00:00,2026-04-22 09:00:00+00:00,1,0.2,increase,6.96,238854.4,10,1,24,1,0.0,17.46,0.12,10.98,0.5,6,6,1.0,0.25,0.03,0.47,low
test_2026_q2,hist_gradient_boosting,2026-04-22,5,2026-04-22 12:00:00+00:00,2026-04-22 13:00:00+00:00,1,0.22,decrease,8.05,239834.7,1,11,24,5,0.09,0.93,0.79,27.51,-0.17,5,6,0.83,0.0,0.08,0.31,low
test_2026_q2,hist_gradient_boosting,2026-04-23,1,2026-04-23 09:00:00+00:00,2026-04-23 10:00:00+00:00,1,0.11,decrease,7.25,242765.2,6,1,24,2,0.13,45.33,0.66,33.87,0.13,6,6,1.0,1.0,0.1,0.82,high
test_2026_q2,hist_gradient_boosting,2026-04-23,2,2026-04-23 10:00:00+00:00,2026-04-23 11:00:00+00:00,1,0.2,decrease,7.92,248593.7,5,6,24,3,0.17,21.13,0.8,58.07,-0.01,6,6,1.0,0.75,0.08,0.7,medium
test_2026_q2,hist_gradient_boosting,2026-04-23,3,2026-04-23 08:00:00+00:00,2026-04-23 09:00:00+00:00,1,0.26,increase,7.54,256162.0,11,3,24,1,0.0,51.33,0.0,27.87,0.79,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-04-23,4,2026-04-23 11:00:00+00:00,2026-04-23 12:00:00+00:00,1,0.26,decrease,8.17,244690.5,3,11,24,8,0.24,0.0,0.9,79.2,-0.11,6,6,1.0,0.25,0.03,0.47,low
test_2026_q2,hist_gradient_boosting,2026-04-23,5,2026-04-23 13:00:00+00:00,2026-04-23 14:00:00+00:00,1,0.28,decrease,8.27,249521.0,2,13,24,7,0.22,26.94,0.81,52.26,-0.03,1,6,0.17,0.0,0.05,0.07,low
test_2026_q2,hist_gradient_boosting,2026-04-24,1,2026-04-24 08:00:00+00:00,2026-04-24 09:00:00+00:00,1,0.15,increase,7.55,258825.6,8,1,24,1,0.0,38.61,0.01,7.48,0.75,6,6,1.0,1.0,0.03,0.81,high
test_2026_q2,hist_gradient_boosting,2026-04-24,2,2026-04-24 09:00:00+00:00,2026-04-24 10:00:00+00:00,1,0.17,increase,7.59,256229.6,7,3,24,3,0.13,29.78,0.27,16.32,0.49,6,6,1.0,0.75,0.06,0.7,medium
test_2026_q2,hist_gradient_boosting,2026-04-24,3,2026-04-24 11:00:00+00:00,2026-04-24 12:00:00+00:00,1,0.22,increase,8.08,243177.0,3,9,24,4,0.15,3.78,0.39,42.32,0.36,4,6,0.67,0.5,0.03,0.46,low
test_2026_q2,hist_gradient_boosting,2026-04-24,4,2026-04-24 10:00:00+00:00,2026-04-24 11:00:00+00:00,1,0.24,increase,7.94,256495.2,5,8,24,6,0.17,22.9,0.39,23.19,0.37,6,6,1.0,0.25,0.06,0.48,low
test_2026_q2,hist_gradient_boosting,2026-04-24,5,2026-04-24 12:00:00+00:00,2026-04-24 13:00:00+00:00,1,0.28,increase,8.18,245395.0,1,14,24,5,0.15,0.0,0.43,46.1,0.33,4,6,0.67,0.0,0.0,0.23,low
test_2026_q2,hist_gradient_boosting,2026-04-25,1,2026-04-25 07:00:00+00:00,2026-04-25 08:00:00+00:00,1,0.2,decrease,8.34,243464.4,10,1,24,5,0.02,195.96,0.46,43.48,-0.46,5,6,0.83,1.0,0.03,0.75,medium
test_2026_q2,hist_gradient_boosting,2026-04-25,2,2026-04-25 11:00:00+00:00,2026-04-25 12:00:00+00:00,1,0.22,decrease,9.39,241087.0,2,10,24,3,0.0,14.13,0.91,225.31,-0.91,6,6,1.0,0.75,0.03,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-25,3,2026-04-25 08:00:00+00:00,2026-04-25 09:00:00+00:00,1,0.24,decrease,8.84,247258.4,8,5,24,12,0.15,183.22,1.08,56.22,-1.08,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-04-25,4,2026-04-25 12:00:00+00:00,2026-04-25 13:00:00+00:00,1,0.24,decrease,9.59,244287.0,1,12,24,4,0.0,0.0,1.04,239.44,-1.04,5,6,0.83,0.25,0.05,0.41,low
test_2026_q2,hist_gradient_boosting,2026-04-25,5,2026-04-25 06:00:00+00:00,2026-04-25 07:00:00+00:00,1,0.28,decrease,8.44,242705.2,13,2,24,1,0.0,207.64,0.28,31.8,-0.28,3,6,0.5,0.0,0.0,0.18,low
test_2026_q2,hist_gradient_boosting,2026-04-26,1,2026-04-26 12:00:00+00:00,2026-04-26 13:00:00+00:00,1,0.11,increase,9.28,240133.3,2,5,24,2,0.09,0.3,0.49,435.68,-0.05,6,6,1.0,1.0,0.02,0.8,high
test_2026_q2,hist_gradient_boosting,2026-04-26,2,2026-04-26 13:00:00+00:00,2026-04-26 14:00:00+00:00,1,0.13,increase,9.18,238792.2,4,4,24,3,0.11,177.98,0.48,258.0,-0.04,5,6,0.83,0.75,0.0,0.63,medium
test_2026_q2,hist_gradient_boosting,2026-04-26,3,2026-04-26 14:00:00+00:00,2026-04-26 15:00:00+00:00,1,0.13,increase,9.17,238905.1,6,2,24,5,0.22,375.47,0.7,60.51,-0.26,4,6,0.67,0.5,0.05,0.47,low
test_2026_q2,hist_gradient_boosting,2026-04-26,4,2026-04-26 11:00:00+00:00,2026-04-26 12:00:00+00:00,1,0.17,increase,9.36,242272.0,1,9,24,1,0.0,0.0,0.43,435.98,0.01,6,6,1.0,0.25,0.12,0.49,low
test_2026_q2,hist_gradient_boosting,2026-04-26,5,2026-04-26 07:00:00+00:00,2026-04-26 08:00:00+00:00,1,0.28,decrease,9.29,250141.4,9,6,24,6,0.33,412.65,1.04,23.32,-0.61,2,6,0.33,0.0,0.0,0.12,low
test_2026_q2,hist_gradient_boosting,2026-04-27,1,2026-04-27 09:00:00+00:00,2026-04-27 10:00:00+00:00,1,0.04,increase,7.8,257370.1,1,3,24,1,0.0,0.82,0.55,34.2,1.24,5,6,0.83,1.0,0.02,0.75,medium
test_2026_q2,hist_gradient_boosting,2026-04-27,2,2026-04-27 11:00:00+00:00,2026-04-27 12:00:00+00:00,1,0.07,increase,7.71,251069.2,4,1,24,3,0.02,0.0,0.78,35.03,1.0,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-27,3,2026-04-27 10:00:00+00:00,2026-04-27 11:00:00+00:00,1,0.09,increase,7.81,253836.9,2,4,24,2,0.02,0.73,0.61,34.29,1.17,6,6,1.0,0.5,0.07,0.59,medium
test_2026_q2,hist_gradient_boosting,2026-04-27,4,2026-04-27 12:00:00+00:00,2026-04-27 13:00:00+00:00,1,0.15,increase,8.03,250970.3,3,6,24,4,0.02,0.67,0.69,34.36,1.1,6,6,1.0,0.25,0.02,0.47,low
test_2026_q2,hist_gradient_boosting,2026-04-27,5,2026-04-27 13:00:00+00:00,2026-04-27 14:00:00+00:00,1,0.17,increase,7.96,244070.1,5,5,24,5,0.15,0.82,1.11,34.2,0.68,6,6,1.0,0.0,0.12,0.37,low
test_2026_q2,hist_gradient_boosting,2026-04-28,1,2026-04-28 10:00:00+00:00,2026-04-28 11:00:00+00:00,1,0.11,decrease,6.7,220032.3,5,2,24,3,0.02,20.46,0.31,28.39,0.59,6,6,1.0,1.0,0.03,0.81,high
test_2026_q2,hist_gradient_boosting,2026-04-28,2,2026-04-28 09:00:00+00:00,2026-04-28 10:00:00+00:00,1,0.13,increase,6.51,218393.3,7,1,24,1,0.0,21.49,0.14,27.36,0.75,5,6,0.83,0.75,0.0,0.63,medium
test_2026_q2,hist_gradient_boosting,2026-04-28,3,2026-04-28 11:00:00+00:00,2026-04-28 12:00:00+00:00,1,0.13,decrease,7.0,217830.7,3,5,24,2,0.0,0.0,0.48,48.85,0.42,6,6,1.0,0.5,0.03,0.58,medium
test_2026_q2,hist_gradient_boosting,2026-04-28,4,2026-04-28 12:00:00+00:00,2026-04-28 13:00:00+00:00,1,0.15,decrease,7.23,217949.9,1,8,24,5,0.09,11.2,0.5,37.65,0.4,6,6,1.0,0.25,0.1,0.48,low
test_2026_q2,hist_gradient_boosting,2026-04-28,5,2026-04-28 13:00:00+00:00,2026-04-28 14:00:00+00:00,1,0.24,decrease,7.33,218454.5,2,11,24,7,0.15,19.08,0.59,29.76,0.3,3,6,0.5,0.0,0.03,0.18,low
test_2026_q2,hist_gradient_boosting,2026-04-29,1,2026-04-29 15:00:00+00:00,2026-04-29 16:00:00+00:00,1,0.24,decrease,7.15,222769.7,5,8,24,2,0.0,48.62,0.3,4.49,0.53,4,6,0.67,1.0,0.04,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-29,2,2026-04-29 07:00:00+00:00,2026-04-29 08:00:00+00:00,1,0.26,decrease,6.67,227240.3,13,1,24,16,0.33,49.37,0.7,3.75,0.13,4,6,0.67,0.75,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-04-29,3,2026-04-29 12:00:00+00:00,2026-04-29 13:00:00+00:00,1,0.26,decrease,7.27,231362.5,1,13,24,1,0.0,4.03,0.43,49.08,0.4,6,6,1.0,0.5,0.04,0.58,medium
test_2026_q2,hist_gradient_boosting,2026-04-29,4,2026-04-29 13:00:00+00:00,2026-04-29 14:00:00+00:00,1,0.28,decrease,7.22,231698.4,3,12,24,5,0.09,19.06,0.53,34.06,0.3,4,6,0.67,0.25,0.17,0.38,low
test_2026_q2,hist_gradient_boosting,2026-04-29,5,2026-04-29 14:00:00+00:00,2026-04-29 15:00:00+00:00,1,0.37,decrease,7.28,232348.5,4,15,24,4,0.02,37.69,0.4,15.42,0.43,2,6,0.33,0.0,0.12,0.14,low
test_2026_q2,hist_gradient_boosting,2026-04-30,1,2026-04-30 08:00:00+00:00,2026-04-30 09:00:00+00:00,1,0.14,increase,6.7,230577.0,7,1,22,1,0.0,30.62,0.0,13.8,0.66,5,6,0.83,1.0,0.0,0.74,medium
test_2026_q2,hist_gradient_boosting,2026-04-30,2,2026-04-30 09:00:00+00:00,2026-04-30 10:00:00+00:00,1,0.14,increase,6.75,227243.4,6,2,22,2,0.12,27.7,0.39,16.72,0.27,5,6,0.83,0.75,0.08,0.65,medium
test_2026_q2,hist_gradient_boosting,2026-04-30,3,2026-04-30 10:00:00+00:00,2026-04-30 11:00:00+00:00,1,0.19,increase,7.26,221883.6,5,5,22,5,0.21,17.12,0.69,27.3,-0.04,5,6,0.83,0.5,0.12,0.54,medium
test_2026_q2,hist_gradient_boosting,2026-04-30,4,2026-04-30 07:00:00+00:00,2026-04-30 08:00:00+00:00,1,0.26,increase,6.8,230720.6,10,3,22,4,0.17,40.48,0.03,3.94,0.63,4,6,0.67,0.25,0.13,0.37,low
test_2026_q2,hist_gradient_boosting,2026-04-30,5,2026-04-30 11:00:00+00:00,2026-04-30 12:00:00+00:00,1,0.33,increase,7.7,218472.7,3,13,22,6,0.21,0.0,0.75,44.42,-0.09,6,6,1.0,0.0,0.17,0.38,low
test_2026_q2,hist_gradient_boosting,2026-05-22,1,2026-05-22 09:00:00+00:00,2026-05-22 10:00:00+00:00,1,0.04,decrease,7.33,314134.2,1,3,24,3,0.09,0.01,0.01,84.43,0.87,6,6,1.0,1.0,0.08,0.82,high
test_2026_q2,hist_gradient_boosting,2026-05-22,2,2026-05-22 11:00:00+00:00,2026-05-22 12:00:00+00:00,1,0.11,increase,7.41,319883.9,2,5,24,1,0.0,0.0,0.17,84.44,0.7,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-05-22,3,2026-05-22 08:00:00+00:00,2026-05-22 09:00:00+00:00,1,0.13,decrease,7.25,315426.2,7,1,24,6,0.17,0.77,0.19,83.66,0.68,5,6,0.83,0.5,0.0,0.52,medium
test_2026_q2,hist_gradient_boosting,2026-05-22,4,2026-05-22 10:00:00+00:00,2026-05-22 11:00:00+00:00,1,0.13,increase,7.35,316851.5,4,4,24,2,0.04,0.01,0.0,84.43,0.87,6,6,1.0,0.25,0.03,0.47,low
test_2026_q2,hist_gradient_boosting,2026-05-22,5,2026-05-22 12:00:00+00:00,2026-05-22 13:00:00+00:00,1,0.15,increase,7.41,318254.4,3,6,24,5,0.11,0.0,0.39,84.44,0.49,6,6,1.0,0.0,0.08,0.36,low
test_2026_q2,hist_gradient_boosting,2026-05-23,1,2026-05-23 08:00:00+00:00,2026-05-23 09:00:00+00:00,1,0.11,decrease,7.23,314545.2,6,1,24,13,0.24,31.22,2.27,61.39,-0.51,5,6,0.83,1.0,0.0,0.74,medium
test_2026_q2,hist_gradient_boosting,2026-05-23,2,2026-05-23 09:00:00+00:00,2026-05-23 10:00:00+00:00,1,0.11,decrease,7.57,314923.0,4,3,24,9,0.2,27.68,2.27,64.92,-0.5,5,6,0.83,0.75,0.03,0.63,medium
test_2026_q2,hist_gradient_boosting,2026-05-23,3,2026-05-23 11:00:00+00:00,2026-05-23 12:00:00+00:00,1,0.13,decrease,7.66,317244.7,2,6,24,7,0.15,0.0,2.29,92.61,-0.53,5,6,0.83,0.5,0.0,0.52,medium
test_2026_q2,hist_gradient_boosting,2026-05-23,4,2026-05-23 12:00:00+00:00,2026-05-23 13:00:00+00:00,1,0.13,decrease,7.67,318702.4,1,7,24,10,0.22,13.29,2.34,79.32,-0.58,5,6,0.83,0.25,0.03,0.41,low
test_2026_q2,hist_gradient_boosting,2026-05-23,5,2026-05-23 10:00:00+00:00,2026-05-23 11:00:00+00:00,1,0.15,decrease,7.61,314869.1,5,4,24,16,0.26,19.26,2.35,73.34,-0.59,6,6,1.0,0.0,0.06,0.36,low
test_2026_q2,hist_gradient_boosting,2026-05-24,1,2026-05-24 12:00:00+00:00,2026-05-24 13:00:00+00:00,1,0.0,decrease,6.67,275053.5,1,1,24,1,0.0,14.08,1.32,96.31,-0.78,5,6,0.83,1.0,0.16,0.77,high
test_2026_q2,hist_gradient_boosting,2026-05-24,2,2026-05-24 08:00:00+00:00,2026-05-24 09:00:00+00:00,1,0.13,decrease,6.68,281394.2,6,2,24,24,0.22,72.87,1.65,37.52,-1.1,2,6,0.33,0.75,0.0,0.45,low
test_2026_q2,hist_gradient_boosting,2026-05-24,3,2026-05-24 11:00:00+00:00,2026-05-24 12:00:00+00:00,1,0.13,decrease,6.69,275686.7,3,5,24,4,0.0,0.0,1.35,110.39,-0.8,5,6,0.83,0.5,0.05,0.53,medium
test_2026_q2,hist_gradient_boosting,2026-05-24,4,2026-05-24 10:00:00+00:00,2026-05-24 11:00:00+00:00,1,0.17,decrease,6.7,275160.3,4,6,24,9,0.09,38.02,1.39,72.38,-0.84,5,6,0.83,0.25,0.0,0.4,low
test_2026_q2,hist_gradient_boosting,2026-05-24,5,2026-05-24 13:00:00+00:00,2026-05-24 14:00:00+00:00,1,0.17,decrease,6.72,279607.7,2,8,24,10,0.09,52.04,1.37,58.36,-0.82,4,6,0.67,0.0,0.0,0.23,low
test_2026_q2,hist_gradient_boosting,2026-05-25,1,2026-05-25 12:00:00+00:00,2026-05-25 13:00:00+00:00,1,0.07,increase,6.7,281922.8,1,4,24,5,0.09,6.15,0.81,34.11,-0.17,6,6,1.0,1.0,0.08,0.82,high
test_2026_q2,hist_gradient_boosting,2026-05-25,2,2026-05-25 08:00:00+00:00,2026-05-25 09:00:00+00:00,1,0.13,increase,6.62,287401.9,7,1,24,3,0.07,15.75,0.63,24.51,0.01,4,6,0.67,0.75,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-05-25,3,2026-05-25 13:00:00+00:00,2026-05-25 14:00:00+00:00,1,0.13,increase,6.68,283820.4,5,3,24,12,0.17,13.98,0.87,26.28,-0.23,4,6,0.67,0.5,0.03,0.46,low
test_2026_q2,hist_gradient_boosting,2026-05-25,4,2026-05-25 09:00:00+00:00,2026-05-25 10:00:00+00:00,1,0.15,increase,6.71,282079.8,3,6,24,18,0.3,14.15,1.11,26.11,-0.47,5,6,0.83,0.25,0.05,0.41,low
test_2026_q2,hist_gradient_boosting,2026-05-25,5,2026-05-25 10:00:00+00:00,2026-05-25 11:00:00+00:00,1,0.2,increase,6.88,283147.8,2,9,24,13,0.22,13.68,0.96,26.58,-0.32,2,6,0.33,0.0,0.0,0.12,low
test_2026_q2,hist_gradient_boosting,2026-05-26,1,2026-05-26 08:00:00+00:00,2026-05-26 09:00:00+00:00,1,0.17,increase,7.56,332310.8,7,3,24,10,0.2,1.14,1.04,72.43,-0.96,6,6,1.0,1.0,0.03,0.81,high
test_2026_q2,hist_gradient_boosting,2026-05-26,2,2026-05-26 07:00:00+00:00,2026-05-26 08:00:00+00:00,1,0.2,increase,7.39,322176.0,10,1,24,1,0.0,27.25,0.0,46.32,0.08,5,6,0.83,0.75,0.11,0.65,medium
test_2026_q2,hist_gradient_boosting,2026-05-26,3,2026-05-26 00:00:00+00:00,2026-05-26 01:00:00+00:00,1,0.28,increase,7.52,292611.9,13,2,24,2,0.09,73.57,0.08,0.0,0.0,5,6,0.83,0.5,0.0,0.52,medium
test_2026_q2,hist_gradient_boosting,2026-05-26,4,2026-05-26 09:00:00+00:00,2026-05-26 10:00:00+00:00,1,0.28,decrease,9.72,414378.3,1,14,24,11,0.2,0.16,1.47,73.41,-1.4,2,6,0.33,0.25,0.03,0.23,low
test_2026_q2,hist_gradient_boosting,2026-05-26,5,2026-05-26 01:00:00+00:00,2026-05-26 02:00:00+00:00,1,0.3,increase,7.7,292862.2,12,4,24,9,0.2,70.17,0.29,3.4,-0.21,5,6,0.83,0.0,0.03,0.3,low
test_2026_q2,hist_gradient_boosting,2026-05-27,1,2026-05-27 09:00:00+00:00,2026-05-27 10:00:00+00:00,1,0.09,increase,6.48,281131.8,4,2,24,4,0.09,0.29,0.11,113.75,0.84,5,6,0.83,1.0,0.02,0.75,medium
test_2026_q2,hist_gradient_boosting,2026-05-27,2,2026-05-27 12:00:00+00:00,2026-05-27 13:00:00+00:00,1,0.11,increase,6.67,290560.0,3,4,24,6,0.09,0.0,0.48,114.04,0.46,5,6,0.83,0.75,0.02,0.63,medium
test_2026_q2,hist_gradient_boosting,2026-05-27,3,2026-05-27 08:00:00+00:00,2026-05-27 09:00:00+00:00,1,0.13,increase,6.25,282216.2,7,1,24,2,0.04,3.97,0.0,110.07,0.95,4,6,0.67,0.5,0.0,0.46,low
test_2026_q2,hist_gradient_boosting,2026-05-27,4,2026-05-27 10:00:00+00:00,2026-05-27 11:00:00+00:00,1,0.13,increase,6.72,291927.3,2,6,24,1,0.0,0.01,0.07,114.03,0.88,5,6,0.83,0.25,0.02,0.41,low
test_2026_q2,hist_gradient_boosting,2026-05-27,5,2026-05-27 11:00:00+00:00,2026-05-27 12:00:00+00:00,1,0.15,decrease,6.86,299225.9,1,8,24,5,0.09,0.0,0.24,114.04,0.71,5,6,0.83,0.0,0.02,0.3,low
test_2026_q2,hist_gradient_boosting,2026-05-28,1,2026-05-28 11:00:00+00:00,2026-05-28 12:00:00+00:00,1,0.07,decrease,6.19,267491.2,1,4,24,1,0.0,0.0,0.0,95.77,4.13,6,6,1.0,1.0,0.02,0.8,high
test_2026_q2,hist_gradient_boosting,2026-05-28,2,2026-05-28 09:00:00+00:00,2026-05-28 10:00:00+00:00,1,0.09,increase,5.92,256729.6,5,1,24,4,0.15,0.56,0.11,95.2,4.02,6,6,1.0,0.75,0.0,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-05-28,3,2026-05-28 10:00:00+00:00,2026-05-28 11:00:00+00:00,1,0.09,decrease,6.12,262608.3,3,3,24,3,0.09,0.0,0.07,95.76,4.05,6,6,1.0,0.5,0.02,0.58,medium
test_2026_q2,hist_gradient_boosting,2026-05-28,4,2026-05-28 12:00:00+00:00,2026-05-28 13:00:00+00:00,1,0.11,decrease,6.21,270564.4,2,5,24,2,0.04,0.0,0.05,95.76,4.07,5,6,0.83,0.25,0.05,0.41,low
test_2026_q2,hist_gradient_boosting,2026-05-28,5,2026-05-28 08:00:00+00:00,2026-05-28 09:00:00+00:00,1,0.15,increase,6.12,272291.1,7,2,24,5,0.17,17.75,0.08,78.01,4.05,2,6,0.33,0.0,0.02,0.12,low
test_2026_q2,hist_gradient_boosting,2026-05-29,1,2026-05-29 10:00:00+00:00,2026-05-29 11:00:00+00:00,1,0.04,increase,6.44,276663.5,3,1,24,2,0.04,0.35,0.27,120.13,3.74,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,hist_gradient_boosting,2026-05-29,2,2026-05-29 11:00:00+00:00,2026-05-29 12:00:00+00:00,1,0.04,increase,6.66,287715.6,1,3,24,4,0.07,0.0,0.41,120.48,3.6,6,6,1.0,0.75,0.05,0.7,medium
test_2026_q2,hist_gradient_boosting,2026-05-29,3,2026-05-29 13:00:00+00:00,2026-05-29 14:00:00+00:00,1,0.09,increase,6.55,284717.2,4,2,24,3,0.04,1.35,0.22,119.12,3.79,5,6,0.83,0.5,0.05,0.53,medium
test_2026_q2,hist_gradient_boosting,2026-05-29,4,2026-05-29 12:00:00+00:00,2026-05-29 13:00:00+00:00,1,0.13,increase,6.99,303602.8,2,6,24,1,0.0,0.64,0.0,119.83,4.01,6,6,1.0,0.25,0.05,0.47,low
test_2026_q2,hist_gradient_boosting,2026-05-29,5,2026-05-29 09:00:00+00:00,2026-05-29 10:00:00+00:00,1,0.17,increase,6.96,300483.0,5,5,24,5,0.09,2.05,0.26,118.42,3.75,5,6,0.83,0.0,0.0,0.29,low
test_2026_q2,hist_gradient_boosting,2026-05-30,1,2026-05-30 10:00:00+00:00,2026-05-30 11:00:00+00:00,1,0.04,decrease,6.43,273491.3,1,3,24,11,0.17,0.1,1.58,99.07,2.44,6,6,1.0,1.0,0.05,0.81,high
test_2026_q2,hist_gradient_boosting,2026-05-30,2,2026-05-30 09:00:00+00:00,2026-05-30 10:00:00+00:00,1,0.09,decrease,6.43,272515.2,4,2,24,6,0.07,0.1,1.36,99.06,2.66,6,6,1.0,0.75,0.0,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-05-30,3,2026-05-30 11:00:00+00:00,2026-05-30 12:00:00+00:00,1,0.09,decrease,6.47,274992.3,2,4,24,8,0.11,0.02,1.54,99.14,2.48,6,6,1.0,0.5,0.02,0.58,medium
test_2026_q2,hist_gradient_boosting,2026-05-30,4,2026-05-30 08:00:00+00:00,2026-05-30 09:00:00+00:00,1,0.11,decrease,6.4,269513.1,6,1,24,10,0.13,3.06,1.44,96.1,2.58,4,6,0.67,0.25,0.02,0.35,low
test_2026_q2,hist_gradient_boosting,2026-05-30,5,2026-05-30 12:00:00+00:00,2026-05-30 13:00:00+00:00,1,0.13,decrease,6.64,283579.9,3,5,24,1,0.0,0.0,1.39,99.16,2.63,5,6,0.83,0.0,0.07,0.31,low
test_2026_q2,hist_gradient_boosting,2026-05-31,1,2026-05-31 09:00:00+00:00,2026-05-31 10:00:00+00:00,1,0.04,decrease,5.98,273863.7,2,2,24,3,0.07,0.01,0.43,65.48,0.14,5,6,0.83,1.0,0.0,0.74,medium
test_2026_q2,hist_gradient_boosting,2026-05-31,2,2026-05-31 10:00:00+00:00,2026-05-31 11:00:00+00:00,1,0.04,decrease,5.95,274976.9,3,1,24,2,0.02,0.0,0.52,65.49,0.04,5,6,0.83,0.75,0.1,0.65,medium
test_2026_q2,hist_gradient_boosting,2026-05-31,3,2026-05-31 11:00:00+00:00,2026-05-31 12:00:00+00:00,1,0.13,decrease,6.04,276859.3,5,3,24,8,0.13,0.0,0.7,65.5,-0.13,5,6,0.83,0.5,0.03,0.52,medium
test_2026_q2,hist_gradient_boosting,2026-05-31,4,2026-05-31 08:00:00+00:00,2026-05-31 09:00:00+00:00,1,0.15,decrease,6.27,274918.1,1,8,24,10,0.2,2.15,0.59,63.34,-0.02,4,6,0.67,0.25,0.0,0.35,low
test_2026_q2,hist_gradient_boosting,2026-05-31,5,2026-05-31 12:00:00+00:00,2026-05-31 13:00:00+00:00,1,0.15,decrease,6.14,276117.0,4,5,24,6,0.11,0.0,0.65,65.5,-0.08,6,6,1.0,0.0,0.05,0.36,low
test_2026_q2,hist_gradient_boosting,2026-06-01,1,2026-06-01 13:00:00+00:00,2026-06-01 14:00:00+00:00,1,0.09,increase,6.88,297428.8,3,3,24,1,0.0,0.0,0.0,38.58,1.08,5,6,0.83,1.0,0.02,0.75,medium
test_2026_q2,hist_gradient_boosting,2026-06-01,2,2026-06-01 10:00:00+00:00,2026-06-01 11:00:00+00:00,1,0.11,increase,6.87,293333.8,5,2,24,5,0.2,7.86,0.1,30.73,0.98,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-06-01,3,2026-06-01 09:00:00+00:00,2026-06-01 10:00:00+00:00,1,0.13,increase,6.89,294421.3,4,4,24,4,0.2,9.75,0.08,28.83,1.0,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-06-01,4,2026-06-01 12:00:00+00:00,2026-06-01 13:00:00+00:00,1,0.13,increase,7.19,309217.8,1,7,24,3,0.09,3.01,0.06,35.58,1.02,5,6,0.83,0.25,0.05,0.41,low
test_2026_q2,hist_gradient_boosting,2026-06-01,5,2026-06-01 08:00:00+00:00,2026-06-01 09:00:00+00:00,1,0.17,increase,6.78,298083.6,9,1,24,7,0.22,17.5,0.06,21.09,1.02,3,6,0.5,0.0,0.0,0.18,low
test_2026_q2,hist_gradient_boosting,2026-06-02,1,2026-06-02 09:00:00+00:00,2026-06-02 10:00:00+00:00,1,0.07,decrease,6.56,324471.8,3,2,24,3,0.11,0.21,1.3,30.27,2.29,6,6,1.0,1.0,0.05,0.81,high
